序号,labels,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
1072,2,30600000000000,121,0,320,168,201707,0.84,27.89,27.05,1500,93615,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1073,2,30600000000000,121,0,320,168,201707,0.84,27.89,27.05,1500,93615,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1074,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1075,2,30600000000000,131,0,320,168,201707,0.42,8.25,7.83,1500,26685,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1076,2,30600000000000,131,0,320,168,201707,0.42,8.25,7.83,1500,26685,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1077,2,30600000000000,131,0,320,168,201707,0.42,8.25,7.83,1500,26685,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1078,2,30600000000000,131,0,320,168,201707,0.42,8.25,7.83,1500,26685,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1079,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1080,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1081,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1082,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1083,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1084,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1085,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1086,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1087,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1088,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1089,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1090,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201706,1,3,0,0,0,30600
1091,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201706,1,3,0,0,0,30600
1092,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201706,1,3,0,0,0,30600
1093,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201706,1,3,0,0,0,30600
1094,2,30600000000000,121,0,320,168,201705,4825.1,4884.49,59.39,1500,87195,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,0,0,30600
1095,2,30600000000000,121,0,320,168,201705,4825.1,4884.49,59.39,1500,87195,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,0,0,30600
1096,2,30600000000000,121,0,320,168,201705,4825.1,4884.49,59.39,1500,87195,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,0,0,30600
1097,2,30600000000000,121,0,320,168,201705,4825.1,4884.49,59.39,1500,87195,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,0,0,30600
1098,2,30600000000000,123,2,320,168,201705,202.58,204.11,1.53,1500,2400,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,0,0,30600
1099,2,30600000000000,123,2,320,168,201705,202.58,204.11,1.53,1500,2400,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,0,0,30600
1100,2,30600000000000,123,2,320,168,201705,202.58,204.11,1.53,1500,2400,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,0,0,30600
1101,2,30600000000000,123,2,320,168,201705,202.58,204.11,1.53,1500,2400,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,0,0,30600
1102,2,30600000000000,131,0,320,168,201705,1361.48,1378.31,16.83,1500,25125,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,0,0,30600
1103,2,30600000000000,131,0,320,168,201705,1361.48,1378.31,16.83,1500,25125,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,0,0,30600
1104,2,30600000000000,131,0,320,168,201705,1361.48,1378.31,16.83,1500,25125,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,0,0,30600
1105,2,30600000000000,131,0,320,168,201705,1361.48,1378.31,16.83,1500,25125,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,0,0,30600
1106,2,30600000000000,125,4,320,168,201704,3773.02,3825.62,52.6,1500,16890,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,0,0,30600
1107,2,30600000000000,124,3,320,168,201704,792.96,796.89,3.93,1500,1635,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,0,0,30600
1108,2,30600000000000,123,2,320,168,201704,200.98,202.58,1.6,1500,960,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,0,0,30600
1109,2,30600000000000,123,2,320,168,201704,200.98,202.58,1.6,1500,960,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,0,0,30600
1110,2,30600000000000,123,2,320,168,201704,200.98,202.58,1.6,1500,960,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,0,0,30600
1111,2,30600000000000,123,2,320,168,201704,200.98,202.58,1.6,1500,960,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,0,0,30600
1112,2,30600000000000,124,3,320,168,201704,792.96,796.89,3.93,1500,1635,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,0,0,30600
1113,2,30600000000000,124,3,320,168,201704,792.96,796.89,3.93,1500,1635,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,0,0,30600
1114,2,30600000000000,124,3,320,168,201704,792.96,796.89,3.93,1500,1635,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,0,0,30600
1115,2,30600000000000,121,0,320,168,201704,4766.96,4825.1,58.14,1500,19485,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,0,0,30600
1116,2,30600000000000,121,0,320,168,201704,4766.96,4825.1,58.14,1500,19485,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,0,0,30600
1117,2,30600000000000,121,0,320,168,201704,4766.96,4825.1,58.14,1500,19485,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,0,0,30600
1118,2,30600000000000,131,0,320,168,201704,1344.73,1361.48,16.75,1500,5835,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,0,0,30600
1119,2,30600000000000,131,0,320,168,201704,1344.73,1361.48,16.75,1500,5835,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,0,0,30600
1120,2,30600000000000,131,0,320,168,201704,1344.73,1361.48,16.75,1500,5835,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,0,0,30600
1121,2,30600000000000,121,0,320,168,201704,4766.96,4825.1,58.14,1500,19485,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,0,0,30600
1122,2,30600000000000,125,4,320,168,201704,3773.02,3825.62,52.6,1500,16890,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,0,0,30600
1123,2,30600000000000,125,4,320,168,201704,3773.02,3825.62,52.6,1500,16890,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,0,0,30600
1124,2,30600000000000,131,0,320,168,201704,1344.73,1361.48,16.75,1500,5835,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,0,0,30600
1125,2,30600000000000,125,4,320,168,201704,3773.02,3825.62,52.6,1500,16890,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,0,0,30600
1126,2,30600000000000,121,0,320,168,201707,0.84,27.89,27.05,1500,93615,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1127,2,30600000000000,121,0,320,168,201707,0.84,27.89,27.05,1500,93615,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1128,2,30600000000000,121,0,320,168,201707,0.84,27.89,27.05,1500,93615,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1129,2,30600000000000,121,0,320,168,201707,0.84,27.89,27.05,1500,93615,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1130,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1131,2,30600000000000,131,0,320,168,201707,0.42,8.25,7.83,1500,26685,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1132,2,30600000000000,131,0,320,168,201707,0.42,8.25,7.83,1500,26685,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1133,2,30600000000000,131,0,320,168,201707,0.42,8.25,7.83,1500,26685,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1134,2,30600000000000,131,0,320,168,201707,0.42,8.25,7.83,1500,26685,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1135,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1136,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1137,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1138,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1139,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1140,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1141,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1142,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1143,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1144,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,30600
1145,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,30600
1146,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201706,1,3,0,0,0,30600
1147,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201706,1,3,0,0,0,30600
1148,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201706,1,3,0,0,0,30600
1149,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201706,1,3,0,0,0,30600
1150,2,30600000000000,121,0,320,168,201705,4825.1,4884.49,59.39,1500,87195,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,0,0,30600
